,age,job,marital,education,default,balance,housing,loan,contact,month,duration,campaign,pdays,previous,poutcome,deposit
331,41,blue-collar,married,1,0,246,0,0,unknown,6,683,3,100000,0,unknown,1
332,27,blue-collar,married,2,0,61,1,0,unknown,6,1012,1,100000,0,unknown,1
333,25,blue-collar,single,2,0,-191,1,0,unknown,6,958,7,100000,0,unknown,1
334,43,other,married,1,0,519,0,0,unknown,6,973,2,100000,0,unknown,1
335,44,services,married,2,0,522,0,1,unknown,6,911,1,100000,0,unknown,1
336,26,blue-collar,single,2,0,-46,1,0,unknown,6,382,7,100000,0,unknown,1
337,52,retired,married,3,0,2269,0,0,unknown,6,1210,1,100000,0,unknown,1
338,54,services,married,4,0,386,0,1,unknown,6,838,1,100000,0,unknown,1
339,56,management,married,3,0,0,0,1,unknown,6,422,1,100000,0,unknown,1
340,57,management,married,3,0,9103,0,1,unknown,6,1098,2,100000,0,unknown,1
341,29,blue-collar,single,2,0,908,1,0,unknown,6,1663,1,100000,0,unknown,1
342,47,technician,married,3,0,1694,0,1,unknown,6,560,3,100000,0,unknown,1
343,57,management,married,3,0,-92,1,1,unknown,6,1617,1,100000,0,unknown,1
344,40,blue-collar,married,2,0,188,1,1,unknown,6,570,2,100000,0,unknown,1
345,46,services,divorced,2,0,0,0,0,unknown,6,1023,3,100000,0,unknown,1
346,43,blue-collar,single,2,0,740,1,0,unknown,6,585,2,100000,0,unknown,1
347,45,management,married,3,0,655,0,0,unknown,6,693,3,100000,0,unknown,1
348,24,management,married,2,0,867,1,0,unknown,6,546,10,100000,0,unknown,1
349,40,blue-collar,married,2,0,1009,1,1,unknown,6,1036,5,100000,0,unknown,1
350,38,services,divorced,4,0,6360,0,0,unknown,6,1409,2,100000,0,unknown,1
351,36,other,married,3,0,4145,0,0,unknown,6,988,4,100000,0,unknown,1
352,27,blue-collar,single,2,1,-27,0,0,unknown,6,498,2,100000,0,unknown,1
353,26,management,single,1,0,-122,1,0,unknown,6,670,3,100000,0,unknown,1
354,43,management,married,3,0,149,1,0,unknown,6,662,2,100000,0,unknown,1
355,25,blue-collar,single,1,0,52,1,0,unknown,6,528,2,100000,0,unknown,1
356,27,blue-collar,married,3,0,335,1,0,unknown,6,519,3,100000,0,unknown,1
357,30,technician,married,3,0,526,1,1,unknown,6,677,3,100000,0,unknown,1
358,28,management,single,2,0,-7,0,1,unknown,6,3183,2,100000,0,unknown,1
359,27,blue-collar,married,1,0,-413,0,1,unknown,6,422,6,100000,0,unknown,1
360,32,management,divorced,2,0,-241,0,1,unknown,6,856,2,100000,0,unknown,1
361,41,blue-collar,single,2,0,75,1,0,unknown,7,479,9,100000,0,unknown,1
362,37,technician,single,3,0,0,0,0,unknown,7,1135,2,100000,0,unknown,1
363,27,technician,single,2,0,158,0,0,unknown,7,650,2,100000,0,unknown,1
364,29,services,single,2,0,84,0,1,unknown,7,587,3,100000,0,unknown,1
365,33,services,married,2,0,114,0,1,unknown,7,676,1,100000,0,unknown,1
366,36,technician,married,1,0,0,0,0,unknown,7,584,1,100000,0,unknown,1
367,28,blue-collar,single,2,0,-127,1,0,cellular,7,1044,3,100000,0,unknown,1
368,55,blue-collar,married,2,0,49,1,0,cellular,7,494,4,100000,0,unknown,1
369,51,technician,married,2,0,216,0,0,cellular,7,615,2,100000,0,unknown,1
370,39,technician,single,2,0,506,1,0,cellular,7,718,2,100000,0,unknown,1
371,42,blue-collar,divorced,1,0,213,1,0,cellular,7,434,3,100000,0,unknown,1
372,33,services,single,2,0,170,0,0,cellular,7,782,1,100000,0,unknown,1
373,36,entrepreneur,divorced,3,0,776,0,1,cellular,7,722,3,100000,0,unknown,1
374,45,technician,married,2,0,879,0,0,cellular,7,621,2,100000,0,unknown,1
375,37,entrepreneur,married,2,0,1633,0,0,cellular,7,629,2,100000,0,unknown,1
376,46,other,married,2,0,926,0,0,cellular,7,385,5,100000,0,unknown,1
377,32,entrepreneur,single,3,0,2559,0,0,cellular,7,889,1,100000,0,unknown,1
378,28,technician,single,2,0,909,0,1,cellular,7,532,1,100000,0,unknown,1
379,45,management,divorced,2,0,-176,0,1,cellular,7,574,1,100000,0,unknown,1
380,41,blue-collar,single,2,1,1085,1,1,cellular,7,599,1,100000,0,unknown,1
381,59,blue-collar,divorced,1,0,1265,0,1,cellular,7,849,1,100000,0,unknown,1
382,47,technician,single,2,0,-239,1,1,cellular,7,973,3,100000,0,unknown,1
383,31,blue-collar,single,2,0,726,0,0,cellular,7,719,2,100000,0,unknown,1
384,31,management,single,3,0,296,0,1,cellular,7,509,4,100000,0,unknown,1
385,33,entrepreneur,married,2,0,-627,1,1,cellular,7,740,1,100000,0,unknown,1
386,52,entrepreneur,married,3,1,-468,0,0,cellular,7,534,1,100000,0,unknown,1
387,26,entrepreneur,single,2,0,551,0,0,cellular,7,531,1,100000,0,unknown,1
388,25,technician,single,2,0,0,0,1,cellular,7,634,1,100000,0,unknown,1
389,25,blue-collar,married,2,0,101,0,1,cellular,7,460,3,100000,0,unknown,1
390,28,blue-collar,single,2,0,517,0,1,cellular,7,681,1,100000,0,unknown,1
391,33,entrepreneur,divorced,3,0,37,0,1,cellular,7,1082,1,100000,0,unknown,1
392,45,management,divorced,3,0,854,0,1,cellular,7,730,1,100000,0,unknown,1
393,36,services,married,2,0,30,0,1,cellular,7,716,5,100000,0,unknown,1
394,26,blue-collar,single,2,1,81,0,1,cellular,7,803,2,100000,0,unknown,1
395,38,technician,married,2,0,0,0,0,cellular,7,635,1,100000,0,unknown,1
396,56,blue-collar,single,2,0,663,0,1,cellular,7,819,3,100000,0,unknown,1
397,26,management,single,2,0,102,0,1,cellular,7,658,2,100000,0,unknown,1
398,26,technician,married,2,0,370,0,1,cellular,7,1061,4,100000,0,unknown,1
399,25,blue-collar,single,2,0,189,0,1,cellular,7,687,2,100000,0,unknown,1
400,26,other,single,2,0,111,0,0,cellular,7,537,1,100000,0,unknown,1
401,40,blue-collar,married,1,0,665,1,0,cellular,7,781,1,100000,0,unknown,1
402,37,management,married,1,0,214,1,0,cellular,7,645,1,100000,0,unknown,1
403,43,blue-collar,single,1,0,0,0,0,cellular,7,1242,1,100000,0,unknown,1
404,41,services,divorced,3,0,1583,1,0,cellular,7,662,1,100000,0,unknown,1
405,49,blue-collar,married,2,0,0,0,1,cellular,7,625,1,100000,0,unknown,1
406,29,management,divorced,3,1,0,0,1,cellular,7,426,3,100000,0,unknown,1
407,39,services,divorced,2,0,687,1,0,cellular,7,869,1,100000,0,unknown,1
408,38,management,married,3,1,327,1,1,cellular,7,556,5,100000,0,unknown,1
409,26,technician,married,2,0,-119,0,1,cellular,7,359,5,100000,0,unknown,1
410,32,management,married,3,0,794,1,1,cellular,7,1014,1,100000,0,unknown,1
411,33,blue-collar,married,1,0,-191,1,1,cellular,7,1290,4,100000,0,unknown,1
412,31,management,single,3,0,409,0,1,cellular,7,564,5,100000,0,unknown,1
413,49,blue-collar,married,1,0,3,0,1,cellular,7,1439,6,100000,0,unknown,1
414,27,other,single,1,0,9,0,1,cellular,7,919,2,100000,0,unknown,1
415,30,blue-collar,single,2,0,155,1,1,cellular,7,1426,3,100000,0,unknown,1
416,35,blue-collar,married,2,0,1330,0,0,cellular,7,901,1,100000,0,unknown,1
417,26,blue-collar,single,2,0,-29,1,0,cellular,7,998,4,100000,0,unknown,1
418,45,entrepreneur,married,4,0,3133,1,1,cellular,7,804,1,100000,0,unknown,1
419,34,management,married,2,0,-33,1,1,cellular,7,961,1,100000,0,unknown,1
420,28,management,single,2,0,-170,0,1,cellular,7,720,2,100000,0,unknown,1
421,25,blue-collar,single,2,0,1243,0,1,cellular,7,1341,7,100000,0,unknown,1
422,30,blue-collar,single,2,0,1598,1,0,cellular,7,634,1,100000,0,unknown,1
423,30,services,married,2,0,5,0,1,cellular,7,829,5,100000,0,unknown,1
424,47,services,married,2,0,367,1,0,cellular,7,476,4,100000,0,unknown,1
425,57,management,divorced,2,0,658,0,0,cellular,7,724,1,100000,0,unknown,1
426,38,management,married,3,0,1722,1,0,cellular,7,500,1,100000,0,unknown,1
427,54,technician,married,2,0,-315,0,1,cellular,7,2029,1,100000,0,unknown,1
428,25,blue-collar,single,1,0,2483,0,0,cellular,7,1499,3,100000,0,unknown,1
429,30,blue-collar,married,2,0,0,1,1,cellular,7,1399,1,100000,0,unknown,1
430,26,management,single,3,0,45,0,0,cellular,7,1187,3,100000,0,unknown,1
431,31,other,married,1,0,46,1,0,cellular,7,487,1,100000,0,unknown,1
432,29,blue-collar,single,2,0,482,0,1,cellular,7,1097,3,100000,0,unknown,1
433,49,blue-collar,married,2,0,3728,1,0,cellular,7,1060,2,100000,0,unknown,1
434,60,retired,divorced,2,0,1099,0,0,cellular,7,764,2,100000,0,unknown,1
435,60,management,married,3,0,2222,1,0,cellular,7,1120,2,100000,0,unknown,1
436,29,management,single,3,0,983,1,0,cellular,7,963,2,100000,0,unknown,1
437,55,management,divorced,2,0,204,1,0,cellular,7,1973,2,100000,0,unknown,1
438,44,management,married,2,0,1074,1,0,cellular,7,911,2,100000,0,unknown,1
439,47,technician,married,2,0,3466,1,0,cellular,7,853,2,100000,0,unknown,1
440,35,management,married,2,0,-203,1,0,cellular,7,1649,2,100000,0,unknown,1
441,35,entrepreneur,married,2,0,2436,0,1,cellular,7,1397,3,100000,0,unknown,1
442,38,technician,married,2,0,976,1,0,cellular,7,766,3,100000,0,unknown,1
443,34,entrepreneur,married,3,0,146,1,0,cellular,7,788,2,100000,0,unknown,1
444,50,technician,married,2,0,156,0,1,cellular,7,1130,3,100000,0,unknown,1
445,43,management,married,3,0,189,1,0,cellular,7,1062,4,100000,0,unknown,1
446,44,management,divorced,2,0,163,1,0,cellular,7,1669,2,100000,0,unknown,1
447,51,services,divorced,2,0,242,0,1,cellular,7,1336,4,100000,0,unknown,1
448,31,technician,married,2,0,1173,1,0,cellular,7,444,3,100000,0,unknown,1
449,39,technician,married,3,0,0,1,0,cellular,7,894,7,100000,0,unknown,1
450,59,management,married,3,0,296,0,1,cellular,7,805,3,100000,0,unknown,1
451,25,services,single,2,0,333,0,1,cellular,7,1056,2,100000,0,unknown,1
452,58,management,married,3,0,3864,1,0,cellular,7,815,4,100000,0,unknown,1
453,30,entrepreneur,married,1,0,2686,1,0,cellular,7,808,3,100000,0,unknown,1
454,34,blue-collar,single,1,0,-109,1,0,cellular,7,860,4,100000,0,unknown,1
455,51,services,divorced,2,0,65,0,1,cellular,7,881,1,100000,0,unknown,1
456,60,retired,married,2,0,597,0,0,cellular,7,981,1,100000,0,unknown,1
457,51,entrepreneur,married,2,0,-799,0,1,cellular,7,1001,3,100000,0,unknown,1
458,37,management,divorced,3,0,1775,0,0,cellular,7,514,5,100000,0,unknown,1
459,30,blue-collar,single,1,0,0,0,0,cellular,7,716,3,100000,0,unknown,1
460,46,entrepreneur,divorced,2,0,-563,0,1,cellular,7,769,4,100000,0,unknown,1
461,29,other,single,3,0,5,0,0,cellular,7,889,5,100000,0,unknown,1
462,27,entrepreneur,married,3,0,139,0,0,cellular,7,448,5,100000,0,unknown,1
463,28,management,single,3,0,0,1,0,cellular,7,767,5,100000,0,unknown,1
464,34,blue-collar,single,2,0,855,1,0,cellular,7,578,1,100000,0,unknown,1
465,29,blue-collar,single,4,0,694,1,1,cellular,7,1806,4,100000,0,unknown,1
466,27,management,single,3,0,151,1,0,cellular,7,496,1,100000,0,unknown,1
467,26,technician,single,2,0,354,0,0,cellular,7,586,1,100000,0,unknown,1
468,36,management,married,3,0,673,1,0,cellular,7,689,1,100000,0,unknown,1
469,44,blue-collar,married,1,0,1265,1,0,cellular,7,555,1,100000,0,unknown,1
470,39,blue-collar,married,3,0,597,0,0,cellular,7,686,6,100000,0,unknown,1
471,30,technician,married,2,0,-393,1,1,cellular,7,435,1,100000,0,unknown,1
472,31,other,divorced,3,0,256,1,0,cellular,7,873,2,100000,0,unknown,1
473,56,blue-collar,married,1,0,0,1,0,cellular,7,1222,1,100000,0,unknown,1
474,29,blue-collar,married,2,0,2870,1,0,cellular,7,988,1,100000,0,unknown,1
475,43,blue-collar,married,2,0,184,0,1,cellular,7,1019,11,100000,0,unknown,1
476,32,blue-collar,married,2,0,1905,1,0,cellular,7,709,2,100000,0,unknown,1
477,30,management,single,2,0,-36,0,0,cellular,7,561,9,100000,0,unknown,1
478,40,blue-collar,married,2,0,-839,1,1,cellular,7,1018,2,100000,0,unknown,1
479,42,services,married,2,0,3465,1,1,cellular,7,1039,2,100000,0,unknown,1
480,27,other,married,2,0,119,1,0,cellular,7,781,2,100000,0,unknown,1
481,35,management,married,3,0,36,0,1,cellular,7,1656,5,100000,0,unknown,1
482,35,services,married,1,0,113,1,0,cellular,7,923,2,100000,0,unknown,1
483,32,blue-collar,single,2,0,118,1,0,cellular,7,1275,1,100000,0,unknown,1
484,39,technician,married,2,0,251,1,0,cellular,7,342,2,100000,0,unknown,1
485,31,blue-collar,divorced,2,0,-277,1,0,telephone,7,1008,2,100000,0,unknown,1
486,26,services,single,2,0,-189,0,1,cellular,7,538,2,100000,0,unknown,1
487,42,management,married,3,0,4,1,0,cellular,7,795,1,100000,0,unknown,1
488,27,services,single,2,0,1820,1,0,cellular,7,1027,1,100000,0,unknown,1
489,33,entrepreneur,divorced,2,0,1904,1,0,cellular,7,1584,2,100000,0,unknown,1
490,51,blue-collar,married,1,0,201,1,0,cellular,7,582,2,100000,0,unknown,1
491,33,management,married,2,0,0,1,0,telephone,7,1448,7,100000,0,unknown,1
492,30,technician,single,3,0,178,0,0,cellular,7,656,3,100000,0,unknown,1
493,52,services,married,1,0,3798,1,0,cellular,7,1208,1,100000,0,unknown,1
494,42,blue-collar,divorced,1,0,301,1,0,cellular,7,1175,2,100000,0,unknown,1
495,31,management,divorced,3,0,294,1,0,cellular,7,536,5,100000,0,unknown,1
496,27,services,married,2,0,0,1,0,cellular,7,991,5,100000,0,unknown,1
497,44,blue-collar,single,2,0,292,0,1,cellular,7,1153,4,100000,0,unknown,1
498,40,entrepreneur,divorced,2,0,2998,1,0,cellular,7,623,3,100000,0,unknown,1
499,46,services,divorced,1,0,2084,1,0,cellular,7,1081,2,100000,0,unknown,1
500,32,services,divorced,2,0,454,1,0,cellular,7,978,1,100000,0,unknown,1
501,56,technician,divorced,2,0,179,0,0,cellular,7,536,1,100000,0,unknown,1
502,33,blue-collar,married,2,0,661,1,0,cellular,7,968,1,100000,0,unknown,1
503,33,blue-collar,married,2,0,89,1,0,cellular,7,278,2,100000,0,unknown,1
504,32,entrepreneur,married,1,0,102,1,0,cellular,7,560,1,100000,0,unknown,1
505,41,blue-collar,divorced,1,0,138,1,0,cellular,7,640,3,100000,0,unknown,1
506,31,management,single,2,0,622,0,0,cellular,7,420,1,100000,0,unknown,1
507,30,management,divorced,2,0,10,1,0,cellular,7,658,2,100000,0,unknown,1
508,34,management,divorced,2,0,-251,0,0,cellular,7,641,1,100000,0,unknown,1
509,43,entrepreneur,married,2,0,104,1,0,cellular,7,635,3,100000,0,unknown,1
510,28,blue-collar,married,2,0,173,0,0,cellular,7,588,7,100000,0,unknown,1
511,32,management,divorced,2,0,-46,0,1,cellular,7,1373,4,100000,0,unknown,1
512,31,blue-collar,divorced,2,0,0,1,1,cellular,7,913,4,100000,0,unknown,1
513,35,entrepreneur,single,3,0,145,1,0,cellular,7,799,2,100000,0,unknown,1
514,31,management,married,3,0,325,1,0,cellular,7,1139,2,100000,0,unknown,1
515,25,services,single,2,0,2311,0,1,cellular,7,1105,2,100000,0,unknown,1
516,56,retired,divorced,3,0,158,0,1,cellular,7,854,1,100000,0,unknown,1
517,47,technician,married,2,0,1981,1,0,cellular,7,919,2,100000,0,unknown,1
518,39,management,married,3,0,1423,1,0,telephone,7,733,3,100000,0,unknown,1
519,51,management,married,3,0,2455,1,0,cellular,7,553,1,100000,0,unknown,1
520,54,technician,divorced,2,0,859,0,1,cellular,7,710,1,100000,0,unknown,1
521,58,retired,married,4,0,9004,0,0,cellular,7,891,4,100000,0,unknown,1
522,42,other,married,4,0,970,1,0,telephone,7,691,10,100000,0,unknown,1
523,56,services,married,1,0,486,0,1,telephone,7,1877,1,100000,0,unknown,1
524,55,services,married,2,0,127,1,0,telephone,7,1130,8,100000,0,unknown,1
525,26,blue-collar,single,1,0,409,1,0,cellular,7,577,2,100000,0,unknown,1
526,40,management,single,2,0,664,0,0,cellular,7,1342,2,100000,0,unknown,1
527,26,technician,single,2,0,223,0,1,cellular,7,1002,3,100000,0,unknown,1
528,35,management,single,3,0,-324,0,1,cellular,7,985,11,100000,0,unknown,1
529,34,services,single,2,0,-30,0,0,cellular,7,1360,3,100000,0,unknown,1
530,41,management,single,3,0,1253,0,0,cellular,7,1134,5,100000,0,unknown,1
531,44,management,married,1,0,4758,1,0,cellular,7,712,6,100000,0,unknown,1
532,33,management,single,3,0,30,1,0,cellular,7,1077,1,100000,0,unknown,1
533,36,management,divorced,3,0,81,0,1,cellular,7,560,1,100000,0,unknown,1
534,38,technician,married,2,0,0,1,0,cellular,7,1545,1,100000,0,unknown,1
535,35,technician,married,3,0,328,1,0,cellular,7,654,2,100000,0,unknown,1
536,41,technician,single,3,0,145,0,0,cellular,7,1833,2,100000,0,unknown,1
537,41,management,divorced,4,0,465,1,0,cellular,7,1508,1,100000,0,unknown,1
538,28,blue-collar,married,2,0,751,1,0,cellular,7,598,5,100000,0,unknown,1
539,26,services,married,2,0,-379,1,1,cellular,7,1237,7,100000,0,unknown,1
540,39,blue-collar,single,2,0,0,0,0,cellular,7,864,4,100000,0,unknown,1
541,25,management,married,4,0,349,1,0,cellular,7,1037,8,100000,0,unknown,1
542,37,management,married,2,0,1110,1,0,telephone,7,802,11,100000,0,unknown,1
543,25,management,married,2,0,2228,1,0,cellular,7,754,1,100000,0,unknown,1
544,46,management,divorced,3,0,2166,1,0,cellular,7,870,1,100000,0,unknown,1
545,25,blue-collar,single,2,0,-247,1,0,cellular,7,633,1,100000,0,unknown,1
546,28,technician,single,3,0,-123,0,1,cellular,7,690,1,100000,0,unknown,1
547,33,services,divorced,2,0,44,0,1,cellular,7,529,1,100000,0,unknown,1
548,32,management,single,2,0,131,1,1,cellular,7,1152,2,100000,0,unknown,1
549,32,blue-collar,married,2,0,476,1,0,cellular,7,956,9,100000,0,unknown,1
550,47,technician,single,2,0,1101,1,0,cellular,7,957,3,100000,0,unknown,1
551,50,entrepreneur,married,3,0,-168,1,0,cellular,7,1327,2,100000,0,unknown,1
552,27,technician,married,2,0,-392,1,0,cellular,7,228,2,100000,0,unknown,1
553,45,management,married,2,0,524,1,0,cellular,7,808,1,100000,0,unknown,1
554,51,management,single,2,0,895,0,0,cellular,7,638,2,100000,0,unknown,1
555,36,management,married,2,0,212,1,1,cellular,7,1201,6,100000,0,unknown,1
556,51,entrepreneur,married,2,0,95,1,0,cellular,7,1309,4,100000,0,unknown,1
557,33,services,single,3,0,395,1,0,cellular,7,1359,6,100000,0,unknown,1
558,59,technician,married,2,0,135,1,1,cellular,7,416,4,100000,0,unknown,1
559,38,entrepreneur,married,3,0,0,0,0,cellular,7,532,2,100000,0,unknown,1
560,40,services,married,2,0,471,1,0,cellular,7,430,4,100000,0,unknown,1
561,51,blue-collar,married,1,0,603,1,0,cellular,7,853,2,100000,0,unknown,1
562,41,entrepreneur,single,2,0,663,0,0,cellular,7,1204,1,100000,0,unknown,1
563,38,entrepreneur,married,2,0,593,1,1,cellular,7,1484,24,100000,0,unknown,1
564,31,management,married,3,0,1224,1,1,cellular,7,1441,2,100000,0,unknown,1
565,28,management,single,2,0,2,1,0,cellular,7,454,1,100000,0,unknown,1
566,41,blue-collar,married,2,1,720,0,1,cellular,7,651,1,100000,0,unknown,1
567,33,management,divorced,3,0,990,1,0,cellular,7,1491,2,100000,0,unknown,1
568,25,other,single,2,0,1747,1,0,cellular,7,903,1,100000,0,unknown,1
569,45,management,divorced,2,0,59,1,0,cellular,7,873,8,100000,0,unknown,1
570,31,blue-collar,married,1,0,33,1,0,cellular,7,901,2,100000,0,unknown,1
571,28,services,single,2,0,340,1,0,cellular,7,821,2,100000,0,unknown,1
572,49,technician,divorced,2,0,305,0,0,cellular,7,367,2,100000,0,unknown,1
573,25,services,married,2,0,0,1,0,cellular,7,458,9,100000,0,unknown,1
574,28,other,single,3,0,497,1,0,cellular,7,1602,6,100000,0,unknown,1
575,54,retired,married,2,0,1371,0,0,telephone,7,1492,2,100000,0,unknown,1
576,28,technician,single,3,0,1628,1,0,cellular,7,1422,2,100000,0,unknown,1
577,27,technician,single,3,0,372,1,1,cellular,7,728,2,100000,0,unknown,1
578,49,blue-collar,single,1,0,566,1,0,cellular,7,979,2,100000,0,unknown,1
579,53,blue-collar,married,1,0,343,1,0,cellular,7,616,5,100000,0,unknown,1
580,26,technician,single,2,0,941,0,1,cellular,7,784,1,100000,0,unknown,1
581,37,services,married,2,0,775,0,1,cellular,7,1000,1,100000,0,unknown,1
582,34,blue-collar,single,2,0,1759,0,1,cellular,7,695,1,100000,0,unknown,1
583,51,retired,married,1,0,1495,0,0,telephone,7,1946,4,100000,0,unknown,1
584,39,services,married,2,0,1444,0,0,telephone,7,362,8,100000,0,unknown,1
585,35,technician,single,3,0,470,1,0,cellular,7,743,13,100000,0,unknown,1
586,51,other,married,1,0,1162,1,0,cellular,7,2015,1,100000,0,unknown,1
587,30,management,single,3,0,2,1,1,cellular,7,1031,8,100000,0,unknown,1
588,42,blue-collar,single,1,0,1628,1,0,cellular,7,590,8,100000,0,unknown,1
589,54,management,married,2,0,1134,1,0,cellular,7,1330,3,100000,0,unknown,1
590,51,blue-collar,married,1,0,0,1,1,cellular,7,946,3,100000,0,unknown,1
591,57,retired,divorced,1,0,63,0,1,cellular,7,1448,17,100000,0,unknown,1
592,30,management,married,3,0,1221,1,0,telephone,7,279,4,100000,0,unknown,1
593,37,blue-collar,single,2,0,5024,0,1,cellular,7,661,4,100000,0,unknown,1
594,39,technician,married,2,0,10685,1,0,cellular,7,1369,9,100000,0,unknown,1
595,35,technician,married,3,0,1629,0,0,cellular,7,653,4,100000,0,unknown,1
596,48,management,married,2,0,268,1,0,cellular,7,458,7,100000,0,unknown,1
597,31,management,married,3,0,0,1,1,cellular,7,664,8,100000,0,unknown,1
598,35,entrepreneur,married,2,0,5613,1,0,cellular,7,699,3,100000,0,unknown,1
599,48,services,married,2,0,513,0,1,cellular,7,939,3,100000,0,unknown,1
600,53,services,married,1,0,362,0,0,cellular,7,1169,2,100000,0,unknown,1
601,27,technician,single,2,0,3933,0,0,cellular,7,837,3,100000,0,unknown,1
602,55,technician,married,2,0,3899,1,0,telephone,7,596,4,100000,0,unknown,1
603,40,services,married,2,0,473,1,0,cellular,7,383,3,100000,0,unknown,1
604,40,entrepreneur,single,3,0,1616,0,0,telephone,7,1009,7,100000,0,unknown,1
605,38,blue-collar,divorced,2,0,1817,1,0,cellular,7,1096,4,100000,0,unknown,1
606,54,retired,single,2,0,129,0,1,cellular,7,867,2,100000,0,unknown,1
607,54,technician,married,2,0,1938,0,1,cellular,7,551,3,100000,0,unknown,1
608,50,management,single,2,0,133,0,0,cellular,7,890,4,100000,0,unknown,1
609,48,management,divorced,3,0,2263,0,0,cellular,7,874,2,100000,0,unknown,1
610,41,services,married,4,0,1538,0,0,cellular,7,710,2,100000,0,unknown,1
